Date,LongReturn_Net,LSReturn_Net,BenchmarkReturn_EW,Regime_RiskOn,Regime_SGGrowth,LongTurnover,LongTickers,STI_Ret,rf_m
2019-03-31,0.0166381398827771,0.0307021180853548,0.0093164318469179,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|STE SP Equity|MPACT SP Equity|SGX SP Equity|FCT SP Equity,5.914047106947429e-05,0.00128525
2019-04-30,0.0269042366978336,0.0180704460435949,0.0318102642365778,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|STE SP Equity|SGX SP Equity|MPACT SP Equity|KDCREIT SP Equity,0.058302831104803,0.0013540833333333332
2019-05-31,-0.0279543938278688,0.0537023201597696,-0.0482430808852955,0.0,0,0.3333333333333333,YZJSGD SP Equity|HKL SP Equity|MPACT SP Equity|MLT SP Equity|SGX SP Equity|FLT SP Equity,-0.0830657020175282,0.0014038333333333333
2019-06-30,0.067844380205489,0.040227894578458,0.065503027624554,1.0,0,0.1666666666666666,YZJSGD SP Equity|STE SP Equity|HKL SP Equity|MPACT SP Equity|FLT SP Equity|MLT SP Equity,0.0653834804475006,0.001429166666666667
2019-07-31,-0.0255189379977449,-0.0219776593405807,-0.0055257984793625,1.0,0,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|MPACT SP Equity|SGX SP Equity|MLT SP Equity|FLT SP Equity,-0.0062800870662118,0.0013919166666666665
2019-08-31,-0.058862157900357,0.0072834470315983,-0.0317621241666886,1.0,0,0.1666666666666666,YZJSGD SP Equity|MPACT SP Equity|SGX SP Equity|MLT SP Equity|HKL SP Equity|STE SP Equity,-0.0588442020752859,0.0013229166666666667
2019-09-30,0.0280228870310741,0.0338699363082707,0.0111486215640312,1.0,0,0.1666666666666666,YZJSGD SP Equity|SGX SP Equity|MPACT SP Equity|STE SP Equity|MLT SP Equity|KDCREIT SP Equity,0.0043360416156985,0.0012731666666666666
2019-10-31,0.0364424384906475,-0.0216659273857945,0.0427315283714559,1.0,0,0.1666666666666666,MPACT SP Equity|YZJSGD SP Equity|SGX SP Equity|MLT SP Equity|STE SP Equity|THBEV SP Equity,0.0352212667348292,0.0012139166666666667
2019-11-30,0.0161808978959063,0.0426200033885752,-0.0056927017512137,1.0,0,0.3333333333333333,MPACT SP Equity|YZJSGD SP Equity|SGX SP Equity|HKL SP Equity|MLT SP Equity|FCT SP Equity,-0.0111335405649745,0.0010918333333333333
2019-12-31,0.0351437238921928,0.0312697399544046,0.0173963572893206,1.0,1,0.1666666666666666,MPACT SP Equity|SGX SP Equity|YZJSGD SP Equity|HKL SP Equity|MLT SP Equity|MINT SP Equity,0.0090515729886784,0.0010530000000000001
2020-01-31,0.0020552552856641,0.0664723251892066,-0.0229513103885269,1.0,1,0.1666666666666666,MPACT SP Equity|SGX SP Equity|YZJSGD SP Equity|MLT SP Equity|FCT SP Equity|MINT SP Equity,-0.0214407834108532,0.0010019166666666666
2020-02-29,-0.0471342459747228,0.01466083432825,-0.0434183657999167,0.0,0,0.1666666666666666,YZJSGD SP Equity|SGX SP Equity|MPACT SP Equity|HKL SP Equity|MINT SP Equity|FCT SP Equity,-0.0452321536720011,0.0009503333333333334
2020-03-31,-0.1020457726972857,0.0680576870846092,-0.1646990839608559,0.0,0,0.1666666666666666,SGX SP Equity|MPACT SP Equity|YZJSGD SP Equity|MINT SP Equity|SCI SP Equity|FCT SP Equity,-0.1759667627562203,0.0007340833333333334
2020-04-30,0.0919861400390931,0.0517949827767652,0.0807331547172242,0.0,0,0.3333333333333333,YZJSGD SP Equity|SGX SP Equity|HKL SP Equity|MINT SP Equity|SCI SP Equity|STE SP Equity,0.057632706359346,0.00044500000000000003
2020-05-31,-0.0355404243285825,0.0585795459862051,-0.020452785500778,0.0,0,0.1666666666666666,SGX SP Equity|YZJSGD SP Equity|SCI SP Equity|HKL SP Equity|MINT SP Equity|KDCREIT SP Equity,-0.0432431608509924,0.0002255833333333333
2020-06-30,0.0654743909920664,0.0976393121637092,0.025453511742459,0.0,0,0.1666666666666666,SGX SP Equity|YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|MINT SP Equity|MLT SP Equity,0.0315284277606291,0.00011758333333333332
